  -4.69998741       2.54968296E-10   2.99952702E-11   3.27424524E-12   3.14077174E-14   3.25044176E-20   7.18970303E-22   1.45134645E-23   4.56036792E-27
  -4.67498732       3.22310123E-10   3.82910925E-11   4.22016502E-12   4.12446397E-14   5.19419115E-20   1.16677036E-21   2.39079507E-23   7.73063041E-27
  -4.64998722       4.06929490E-10   4.88207669E-11   5.43269119E-12   5.40973109E-14   8.27958033E-20   1.88881887E-21   3.92879868E-23   1.30738704E-26
  -4.62498713       5.13122378E-10   6.21690616E-11   6.98502324E-12   7.08698914E-14   1.31647294E-19   3.05018166E-21   6.44055515E-23   2.20580886E-26
  -4.59998703       6.46219689E-10   7.90690430E-11   8.96992376E-12   9.27309038E-14   2.08799942E-19   4.91351181E-21   1.05325572E-22   3.71284904E-26
  -4.57498693       8.12824641E-10   1.00438630E-10   1.15047295E-11   1.21189408E-13   3.30341919E-19   7.89567482E-21   1.71826603E-22   6.23479298E-26
  -4.54998684       1.02110431E-09   1.27425792E-10   1.47377770E-11   1.58190992E-13   5.21327014E-19   1.26566122E-20   2.79636373E-22   1.04450755E-25
  -4.52498674       1.28115241E-09   1.61464370E-10   1.88562499E-11   2.06241410E-13   8.20675768E-19   2.02384148E-20   4.53987204E-22   1.74572601E-25
  -4.49998665       1.60542091E-09   2.04342349E-10   2.40960290E-11   2.68563546E-13   1.28868825E-18   3.22824359E-20   7.35258652E-22   2.91083018E-25
  -4.47498655       2.00924855E-09   2.58286448E-10   3.07541284E-11   3.49297441E-13   2.01853969E-18   5.13673635E-20   1.18790911E-21   4.84208789E-25
  -4.44998646       2.51151522E-09   3.26067701E-10   3.92038832E-11   4.53754601E-13   3.15385418E-18   8.15340685E-20   1.91457657E-21   8.03570992E-25
  -4.42498636       3.13541770E-09   4.11127465E-10   4.99140070E-11   5.88739344E-13   4.91542194E-18   1.29098854E-19   3.07829005E-21   1.33043127E-24
  -4.39998627       3.90941324E-09   5.17734744E-10   6.34721303E-11   7.62961309E-13   7.64175589E-18   2.03909172E-19   4.93733727E-21   2.19753752E-24
  -4.37498617       4.86837903E-09   6.51179333E-10   8.06141612E-11   9.87550428E-13   1.18505567E-17   3.21278940E-19   7.89993674E-21   3.62123088E-24
  -4.34998608       6.05501782E-09   8.18005885E-10   1.02260381E-10   1.27671268E-12   1.83316194E-17   5.04962228E-19   1.26096123E-20   5.95322126E-24
  -4.32498598       7.52147589E-09   1.02630060E-09   1.29559974E-10   1.64855976E-12   2.82862980E-17   7.91711832E-19   2.00782956E-20   9.76392469E-24
  -4.29998589       9.33142896E-09   1.28604261E-09   1.63946412E-10   2.12614475E-12   4.35377813E-17   1.23824554E-18   3.18932733E-20   1.59762098E-23
  -4.27498579       1.15624488E-08   1.60952884E-09   2.07204864E-10   2.73878966E-12   6.68451138E-17   1.93186833E-18   5.05381311E-20   2.60795617E-23
  -4.24998569       1.43089887E-08   2.01189554E-09   2.61556665E-10   3.52372602E-12   1.02373573E-16   3.00662492E-18   7.98888968E-20   4.24719998E-23
  -4.22498560       1.76857977E-08   2.51173660E-09   3.29761524E-10   4.52817601E-12   1.56393715E-16   4.66780253E-18   1.25979956E-19   6.90053742E-23
  -4.19998550       2.18322569E-08   3.13188009E-09   4.15241841E-10   5.81194164E-12   2.38323705E-16   7.22898118E-18   1.98181928E-19   1.11850985E-22
  -4.17498541       2.69171068E-08   3.90030319E-09   5.22239807E-10   7.45069891E-12   3.62265298E-16   1.11679458E-17   3.11010088E-19   1.80873083E-22
  -4.14998531       3.31448753E-08   4.85125407E-09   6.56004029E-10   9.54004237E-12   5.49291337E-16   1.72108029E-17   4.86891899E-19   2.91800204E-22
  -4.12498522       4.07625151E-08   6.02660233E-09   8.23021540E-10   1.22005704E-11   8.30791302E-16   2.64582305E-17   7.60392913E-19   4.69650271E-22
  -4.09998512       5.00683193E-08   7.47743911E-09   1.03129627E-09   1.55843151E-11   1.25341829E-15   4.05743803E-17   1.18465354E-18   7.54122349E-22
  -4.07498503       6.14216731E-08   9.26610166E-09   1.29069377E-09   1.98826407E-11   1.88631103E-15   6.20689399E-17   1.84116260E-18   1.20805326E-21
  -4.04998493       7.52554072E-08   1.14684173E-08   1.61335678E-09   2.53359573E-11   2.83168811E-15   9.47170903E-17   2.85457796E-18   1.93067267E-21
  -4.02498484       9.20897278E-08   1.41766066E-08   2.01421457E-09   3.22462196E-11   4.24025922E-15   1.44183086E-16   4.41509306E-18   3.07829126E-21
  -3.99998474       1.12548911E-07   1.75026429E-08   2.51159160E-09   4.09918939E-11   6.33362872E-15   2.18943750E-16   6.81217232E-18   4.89653360E-21
  -3.97498465       1.37381690E-07   2.15822880E-08   3.12794990E-09   5.20468044E-11   9.43686352E-15   3.31651780E-16   1.04852744E-17   7.77045389E-21
  -3.94998455       1.67484018E-07   2.65799454E-08   3.89079657E-09   6.60036192E-11   1.40254485E-14   5.01145032E-16   1.60998729E-17   1.23021920E-20
  -3.92498446       2.03927101E-07   3.26943272E-08   4.83376006E-09   8.36024583E-11   2.07931308E-14   7.55400076E-16   2.46611690E-17   1.94310849E-20
  -3.89998436       2.47989874E-07   4.01655456E-08   5.99791061E-09   1.05766396E-10   3.07494847E-14   1.13585382E-15   3.76836786E-17   3.06189822E-20
  -3.87498426       3.01196508E-07   4.92830878E-08   7.43330641E-09   1.33645428E-10   4.53596680E-14   1.70372652E-15   5.74435775E-17   4.81352619E-20
  -3.84998417       3.65361643E-07   6.03955073E-08   9.20094401E-09   1.68670175E-10   6.67445699E-14   2.54922993E-15   8.73530917E-17   7.54944481E-20
  -3.82498407       4.42642801E-07   7.39219317E-08   1.13749810E-08   2.12618145E-10   9.79663263E-14   3.80496263E-15   1.32514572E-16   1.18126070E-19
  -3.79998398       5.35599895E-07   9.03659867E-08   1.40454866E-08   2.67694589E-10   1.43433605E-13   5.66531253E-15   2.00538783E-16   1.84397739E-19
  -3.77498388       6.47269189E-07   1.10331513E-07   1.73217067E-08   3.36633110E-10   2.09478715E-13   8.41452186E-15   3.02748448E-16   2.87174284E-19
  -3.74998379       7.81243557E-07   1.34541551E-07   2.13359606E-08   4.22816643E-10   3.05170738E-13   1.24671518E-14   4.55947248E-16   4.46184996E-19
